loan_id,amount,duration,payments,status,frequency,num_clients,sex,has_card,num_salaries,average_balance_fluctuation_per_month,recent_balance,num_household_payments,num_payments_for_statement,num_insurrance_payments,num_sanction_payments,num_interests_credited,num_transactions,ratio_credits,ratio_withdrawals,avg_balance,min_balance,max_balance,avg_credit,avg_withdrawal,salary,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,avg_salary,unemployment96,entrepreneurs/1000,crimerate96,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,avg_salary_branch,unemployment96_branch,entrepreneurs/1000_branch,crimerate96_branch,crimegrowth_branch,unempgrowth_branch,age_when_loan,account_age_when_loan
7220,131292,36,3647,1,0,1,1,0,13.0,-189.36153846153823,31361.3,10.0,9.0,0.0,0.0,13.0,83.0,0.3493975903614458,0.6385542168674698,36635.115662650605,1000.0,70288.4,11868.186206896553,5803.584905660377,21882.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,40.355920602327174,1.163586584531143
6919,120888,36,3358,1,0,1,0,0,16.0,3213.4000000000005,52014.4,12.0,13.0,0.0,0.0,15.0,96.0,0.375,0.5833333333333334,40838.755208333336,600.0,116468.4,13123.877777777778,6544.464285714285,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,50.29158110882957,1.3579739904175223
6038,323472,48,6739,1,1,1,0,0,13.0,5552.799999999999,72386.4,5.0,6.0,0.0,0.0,9.0,57.0,0.49122807017543857,0.43859649122807015,45414.07368421052,200.0,119934.1,13879.189285714287,9729.104,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,53.817932922655714,1.136208076659822
6229,11736,24,489,1,1,1,1,0,17.0,1522.6117647058825,26984.4,13.0,13.0,13.0,0.0,17.0,133.0,0.2706766917293233,0.7293233082706767,42224.43909774436,1100.0,70826.8,11518.788888888888,3996.822680412371,22065.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,56.04380561259411,1.4455852156057496
7142,482940,60,8049,-1,1,1,0,0,15.0,233.49333333333342,18439.4,11.0,11.0,11.0,0.0,30.0,130.0,0.4307692307692308,0.5692307692307692,26358.754615384612,900.0,57707.2,4877.926785714286,3442.224324324324,14037.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,18.579055441478438,1.3059548254620124
5576,31248,12,2604,1,1,1,0,0,18.0,-566.3166666666665,53922.3,0.0,12.0,0.0,0.0,18.0,120.0,0.425,0.5083333333333333,64493.09916666667,1000.0,144715.3,16817.427450980394,11304.511475409836,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,55.7700205338809,1.5605749486652978
5739,76380,12,6365,1,1,1,0,0,8.0,2758.8999999999996,23171.2,4.0,4.0,4.0,0.0,8.0,45.0,0.4444444444444444,0.5555555555555556,26122.848888888897,1100.0,41703.3,4596.960000000001,2751.296,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.51403148528405,0.6735112936344969
6244,270648,36,7518,-1,0,1,1,0,9.0,944.7555555555559,50996.5,6.0,7.0,0.0,0.0,20.0,72.0,0.5,0.5,60819.976388888885,200.0,134501.4,13666.849999999999,12250.277777777777,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57.177275838466805,0.840520191649555
6960,76416,24,3184,1,1,2,1,0,22.0,-361.0499999999996,12262.9,18.0,18.0,0.0,0.0,22.0,153.0,0.37254901960784315,0.5816993464052288,31375.160784313724,8686.4,64494.1,8867.943859649122,5037.919101123594,19106.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57.35797399041752,1.8316221765913758
5724,316140,60,5269,-1,1,1,1,0,22.0,142.06363636363633,12826.4,18.0,18.0,0.0,0.0,22.0,139.0,0.4316546762589928,0.5683453237410072,18632.93381294964,800.0,39616.2,4591.911666666667,3325.3518987341777,8901.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,26.954140999315538,1.8699520876112252
7241,168984,24,7041,-1,1,1,1,0,18.0,-2571.8388888888885,24304.3,0.0,18.0,0.0,2.0,38.0,160.0,0.4625,0.4875,56053.9975,-517.7,120806.4,12442.474324324325,10597.023076923077,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,18.9596167008898,1.5633127994524298
6546,31728,24,1322,1,1,2,1,0,18.0,964.3166666666665,32802.7,14.0,14.0,0.0,0.0,18.0,117.0,0.3504273504273504,0.6495726495726496,31139.747863247863,600.0,56122.8,7781.153658536585,3766.1105263157892,14845.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,44.96098562628337,1.5550992470910336
5740,18564,12,1547,1,1,1,0,0,4.0,10766.425,43265.7,0.0,0.0,0.0,0.0,4.0,13.0,0.6923076923076923,0.3076923076923077,35538.04615384615,200.0,56498.4,8607.300000000001,8550.0,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,32.15605749486653,0.35044490075290896
7008,36168,12,3014,1,1,1,1,0,6.0,1792.8499999999997,29138.1,2.0,2.0,3.0,0.0,6.0,36.0,0.4166666666666667,0.5555555555555556,39063.76666666666,300.0,63738.0,9289.213333333335,5355.96,18081.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,34.091718001368925,0.5530458590006845
7057,231696,36,6436,1,0,2,1,0,15.0,-86.82000000000019,39874.7,11.0,11.0,12.0,0.0,15.0,126.0,0.2698412698412698,0.6587301587301587,45873.61666666666,800.0,108575.3,20382.05588235294,6483.951807228916,40377.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,22.390143737166323,1.3032169746748803
7304,419880,60,6998,1,0,2,0,0,4.0,-9619.400000000001,24704.4,1.0,0.0,0.0,0.0,4.0,18.0,0.6111111111111112,0.3888888888888889,59352.833333333336,200.0,104039.9,21108.227272727272,29640.85714285714,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,49.9958932238193,0.4271047227926078
6185,31176,24,1299,1,1,1,1,0,5.0,4105.82,50647.1,1.0,1.0,0.0,0.0,5.0,23.0,0.5217391304347826,0.4782608695652174,46304.15217391303,700.0,65769.6,10761.475,7135.509090909091,19612.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,27.83025325119781,0.4736481861738535
6785,125340,60,2089,1,0,1,1,0,15.0,1233.8,19007.0,13.0,13.0,0.0,0.0,28.0,127.0,0.44881889763779526,0.4881889763779528,51145.515748031496,500.0,110933.4,10958.024561403508,7628.370967741936,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,51.526351813826146,1.3032169746748803
6698,247728,48,5161,1,0,1,1,0,7.0,7478.814285714286,52551.7,3.0,3.0,0.0,0.0,12.0,50.0,0.46,0.5,60054.734000000004,200.0,108390.1,14307.730434782608,10304.76,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,16.725530458590008,0.5886379192334018
6063,320976,48,6687,-1,1,1,1,0,8.0,5682.775,46462.2,0.0,3.0,0.0,0.0,14.0,50.0,0.46,0.48,49482.96800000001,1000.0,130775.0,17416.526086956525,12718.491666666667,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,59.709787816563995,0.6872005475701575
5429,20196,36,561,1,1,1,1,0,17.0,3852.0352941176475,65684.6,13.0,12.0,0.0,0.0,16.0,96.0,0.3541666666666667,0.6458333333333334,52636.598958333336,200.0,77158.8,12967.817647058822,6051.9548387096775,23646.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,25.39356605065024,1.431895961670089
6012,258444,36,7179,1,0,1,1,0,6.0,8882.016666666666,53892.1,0.0,0.0,0.0,0.0,5.0,16.0,0.75,0.25,40688.1375,600.0,61790.4,8032.675,10625.0,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,30.187542778918548,0.5612594113620808
5385,71460,36,1985,1,1,2,0,0,7.0,6994.785714285715,49663.5,3.0,3.0,0.0,0.0,7.0,31.0,0.5161290322580645,0.4838709677419355,49220.980645161304,700.0,76403.1,11367.793749999999,8815.72,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,16.024640657084188,0.6570841889117043
7194,68832,36,1912,1,1,1,1,0,10.0,3193.87,51540.7,6.0,6.0,0.0,0.0,10.0,53.0,0.4528301886792453,0.5471698113207547,37557.05471698114,700.0,61939.6,9718.266666666666,6265.43448275862,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.215605749486656,0.9034907597535934
5375,101520,12,8460,1,1,1,0,0,8.0,2041.9250000000002,16735.4,4.0,4.0,0.0,0.0,8.0,38.0,0.47368421052631576,0.5263157894736842,26449.092105263157,400.0,43218.7,6132.844444444445,4683.5199999999995,12342.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,19.975359342915812,0.6707734428473648
5635,77184,36,2144,1,1,1,0,0,18.0,1235.888888888889,22446.0,0.0,9.0,0.0,0.0,16.0,77.0,0.4675324675324675,0.5064935064935064,50722.27012987013,200.0,142917.9,15884.205555555556,13385.420512820514,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,41.82067077344285,1.568788501026694
6817,70656,48,1472,1,1,1,1,0,8.0,870.0874999999996,22476.1,4.0,5.0,0.0,0.0,18.0,53.0,0.5471698113207547,0.4528301886792453,32646.850943396228,600.0,55343.2,5128.586206896552,5260.541666666667,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,44.19164955509925,0.7474332648870636
6309,110136,24,4589,1,1,1,0,0,18.0,2241.472222222222,40746.5,6.0,6.0,0.0,0.0,12.0,63.0,0.4603174603174603,0.5396825396825397,50815.804761904765,400.0,140542.8,13368.28275862069,10203.929411764706,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,38.71321013004791,1.514031485284052
6940,228276,36,6341,1,1,2,1,0,5.0,6183.9800000000005,53707.9,0.0,1.0,0.0,0.0,5.0,20.0,0.65,0.35,41402.134999999995,500.0,60236.6,7594.046153846154,6430.657142857142,14859.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,35.304585900068446,0.4544832306639288
7259,108144,36,3004,1,1,2,0,0,8.0,2627.6625000000004,21921.3,6.0,6.0,0.0,0.0,8.0,55.0,0.41818181818181815,0.5818181818181818,54652.8981818182,900.0,123863.4,16822.82608695652,11406.3625,0.0,59,16,3,108871,41,29,7,2,6,62.1,8444,3.47,106,0.02117184557871242,0.8882466281310211,1.0709876543209877,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,30.72416153319644,0.7008898015058179
5285,78936,12,6578,1,1,1,0,0,9.0,2633.4444444444443,24601.0,4.0,5.0,0.0,0.0,9.0,51.0,0.47058823529411764,0.5294117647058824,25900.31960784314,900.0,40560.3,3975.2083333333335,2622.3703703703704,0.0,31,7,0,51313,34,12,3,1,4,59.2,8930,4.2,108,0.028296922807085925,1.0933734939759037,1.1931818181818181,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.040383299110196,0.7474332648870636
6647,208320,48,4340,1,0,2,0,0,15.0,1198.2066666666665,44213.1,0.0,11.0,0.0,0.0,15.0,85.0,0.38823529411764707,0.5411764705882353,43944.88941176471,200.0,82981.9,12819.854545454544,7055.0,26040.0,31,7,0,51313,34,12,3,1,4,59.2,8930,4.2,108,0.028296922807085925,1.0933734939759037,1.1931818181818181,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,26.130047912388775,1.3114305270362765
6645,140400,36,3900,1,1,1,1,0,12.0,-1333.2583333333332,28271.8,0.0,5.0,0.0,0.0,13.0,45.0,0.4888888888888889,0.5111111111111111,43563.619999999995,400.0,115000.2,11883.849999999999,10137.95652173913,0.0,74,17,5,323870,0,0,0,1,1,100.0,10673,5.44,100,0.056649272856393,0.9768395272069003,1.145263157894737,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,53.059548254620125,1.0732375085557837
7066,215388,36,5983,-1,1,1,1,0,5.0,5932.5599999999995,30662.8,0.0,0.0,0.0,0.0,7.0,15.0,0.6666666666666666,0.3333333333333333,32702.726666666666,1000.0,50757.0,6116.29,6100.0,0.0,39,18,7,119895,17,4,3,2,4,89.9,10446,9.4,90,0.03955961466282998,0.9587628865979382,1.2806539509536785,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,34.37371663244353,0.4271047227926078
6223,61056,48,1272,1,1,1,0,0,11.0,2965.9363636363637,33525.3,6.0,7.0,0.0,0.0,11.0,64.0,0.359375,0.640625,36039.0515625,900.0,55816.0,8584.58695652174,3998.053658536585,0.0,57,19,3,161954,21,37,20,3,8,48.0,8720,4.5,116,0.022543438260246736,0.9790828640386162,1.2064343163538873,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.158110882956876,0.9500342231348392
6596,91584,24,3816,1,1,1,0,0,6.0,156.15000000000023,49842.9,0.0,2.0,0.0,0.0,6.0,31.0,0.45161290322580644,0.3870967741935484,50765.41612903225,1000.0,83039.4,18390.371428571427,12844.1,0.0,33,20,7,133777,24,17,7,3,11,84.7,8705,7.61,116,0.036321639743752666,1.0449462365591398,1.3234782608695652,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,42.60643394934976,0.5776865160848734
6888,39576,12,3298,1,1,1,0,0,17.0,1388.3,23901.1,12.0,12.0,0.0,0.0,32.0,115.0,0.4608695652173913,0.5391304347826087,48944.82782608695,300.0,103467.2,9203.384905660376,7481.906451612903,0.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,14.190280629705681,1.429158110882957
5060,252060,60,4201,-1,1,1,0,0,7.0,9885.214285714286,70096.5,5.0,5.0,0.0,0.0,7.0,61.0,0.4262295081967213,0.47540983606557374,57340.50819672132,900.0,106259.6,14985.173076923076,8799.586206896553,0.0,60,22,3,110643,49,41,4,1,4,51.9,8441,4.48,115,0.0203537503502255,1.1985098456625867,1.2985507246376813,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,28.958247775496236,0.6351813826146475
5523,93888,36,2608,1,2,1,0,0,4.0,4604.825000000001,34716.3,0.0,1.0,0.0,0.0,5.0,19.0,0.631578947368421,0.3684210526315789,37510.494736842105,600.0,52378.2,7084.7,7185.714285714285,15649.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,43.134839151266256,0.4271047227926078
5657,4980,12,415,1,1,1,0,0,7.0,1616.0999999999997,22500.3,3.0,4.0,4.0,0.0,8.0,46.0,0.41304347826086957,0.5869565217391305,30533.37173913044,800.0,41106.2,5352.515789473685,2933.2370370370368,0.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,41.94113620807666,0.6625598904859685
6526,288468,36,8013,1,1,1,0,0,4.0,12060.15,48840.6,0.0,0.0,0.0,0.0,8.0,17.0,0.8235294117647058,0.17647058823529413,36999.52352941177,600.0,71939.2,6845.75,15666.666666666666,0.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,36.18891170431211,0.34770704996577684
6687,87840,24,3660,1,1,2,0,0,3.0,7112.5,43847.8,0.0,0.0,0.0,0.0,8.0,17.0,0.8235294117647058,0.17647058823529413,46318.55294117647,500.0,65847.8,7331.9857142857145,19600.0,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13.574264202600958,0.3394934976043806
6027,61656,24,2569,-1,0,1,0,0,5.0,11859.1,59695.5,0.0,0.0,0.0,0.0,3.0,12.0,0.75,0.25,44763.458333333336,400.0,89256.9,13988.388888888889,22066.666666666668,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,42.12731006160164,0.45722108145106094
6137,44628,12,3719,1,0,1,1,0,21.0,3787.6047619047617,80439.7,16.0,16.0,0.0,0.0,20.0,146.0,0.2945205479452055,0.6232876712328768,49477.32123287671,900.0,112689.5,25106.972093023258,9460.747252747253,47710.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,52.37234770704997,1.7412731006160165
5082,262980,60,4383,1,1,1,0,0,12.0,6265.1083333333345,76081.3,0.0,10.0,0.0,0.0,11.0,56.0,0.42857142857142855,0.5714285714285714,41729.61607142857,900.0,78574.3,10113.641666666668,5207.6875,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,30.628336755646817,1.0102669404517455
7226,197748,36,5493,1,1,2,0,0,5.0,8598.9,43294.5,0.0,0.0,0.0,0.0,4.0,16.0,0.6875,0.3125,44735.43125,300.0,74413.6,12363.145454545454,18540.0,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,23.805612594113622,0.4462696783025325
6216,141240,24,5885,1,1,1,1,0,12.0,796.6333333333332,45871.6,8.0,8.0,9.0,0.0,12.0,102.0,0.2647058823529412,0.6862745098039216,57219.57450980393,1000.0,107784.1,18498.09259259259,5547.639999999999,35312.0,50,11,2,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,32.05201916495551,1.0622861054072552
5900,135360,48,2820,1,1,1,1,1,12.0,4555.741666666667,54868.9,0.0,9.0,0.0,0.0,11.0,77.0,0.4155844155844156,0.4805194805194805,64881.3142857143,200.0,146479.5,18854.3875,12173.821621621622,0.0,50,11,2,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,20.27104722792608,0.9938398357289527
7284,52788,12,4399,1,1,1,1,0,7.0,1773.0,21029.0,4.0,3.0,0.0,0.0,7.0,43.0,0.4883720930232558,0.5116279069767442,22198.17906976744,1000.0,41469.1,4304.038095238096,3152.5363636363636,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,20.577686516084874,0.6680355920602327
6210,87216,48,1817,-1,1,1,1,0,6.0,3581.883333333333,21691.3,2.0,2.0,0.0,0.0,12.0,33.0,0.6363636363636364,0.3333333333333333,28362.248484848482,200.0,41410.0,3691.823809523809,4793.563636363636,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,30.064339493497606,0.5256673511293635
5980,21396,12,1783,1,1,2,1,0,14.0,552.4285714285714,24782.0,0.0,10.0,0.0,0.0,14.0,78.0,0.4358974358974359,0.48717948717948717,30812.946153846162,1000.0,46848.9,5691.8852941176465,2988.0526315789475,10699.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,26.937713894592743,1.2046543463381245
6144,44376,12,3698,1,1,1,1,0,5.0,7892.9,68241.5,4.0,3.0,0.0,0.0,5.0,39.0,0.46153846153846156,0.41025641025641024,53505.21538461538,800.0,124090.0,18505.683333333334,11914.9875,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,34.21492128678987,0.4490075290896646
6111,174744,24,7281,-1,1,1,0,0,5.0,-5245.219999999998,58140.9,4.0,3.0,0.0,0.0,5.0,32.0,0.5,0.4375,37485.45625,1000.0,105628.0,13374.85,10260.271428571428,0.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,45.1170431211499,0.4462696783025325
6650,49320,12,4110,-1,2,1,0,0,5.0,-11650.279999999999,15673.6,5.0,5.0,0.0,0.0,5.0,49.0,0.3469387755102041,0.6122448979591837,46576.27755102041,900.0,126833.0,15663.035294117646,7823.666666666667,0.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,48.375085557837096,0.45722108145106094
