loan_id,amount,duration,payments,status,frequency,num_clients,sex,has_card,num_salaries,average_balance_fluctuation_per_month,recent_balance,num_household_payments,num_payments_for_statement,num_insurrance_payments,num_sanction_payments,num_interests_credited,ratio_credits,avg_balance,min_balance,max_balance,avg_credit,avg_withdrawal,salary,code,name,region,population,munip<499,munip500-1999,munip2000-9999,munip>10000,cities,urbanization,avg_salary,unemployment96,entrepreneurs/1000,crimerate96,crimegrowth,unempgrowth,code_branch,name_branch,region_branch,population_branch,munip<499_branch,munip500-1999_branch,munip2000-9999_branch,munip>10000_branch,cities_branch,urbanization_branch,avg_salary_branch,unemployment96_branch,entrepreneurs/1000_branch,crimerate96_branch,crimegrowth_branch,unempgrowth_branch,age_when_loan
5576,31248,12,2604,1,1,1,0,0,18.0,-566.3166666666665,53922.3,0.0,12.0,0.0,0.0,18.0,0.425,64493.09916666667,1000.0,144715.3,16817.427450980394,11304.511475409836,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,55.7700205338809
5739,76380,12,6365,1,1,1,0,0,8.0,2758.8999999999996,23171.2,4.0,4.0,4.0,0.0,8.0,0.4444444444444444,26122.848888888897,1100.0,41703.3,4596.960000000001,2751.296,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.51403148528405
6244,270648,36,7518,-1,0,1,1,0,9.0,944.7555555555559,50996.5,6.0,7.0,0.0,0.0,20.0,0.5,60819.976388888885,200.0,134501.4,13666.849999999999,12250.277777777777,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57.177275838466805
6960,76416,24,3184,1,1,2,1,0,22.0,-361.0499999999996,12262.9,18.0,18.0,0.0,0.0,22.0,0.37254901960784315,31375.160784313724,8686.4,64494.1,8867.943859649122,5037.919101123594,19106.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,57.35797399041752
5724,316140,60,5269,-1,1,1,1,0,22.0,142.06363636363633,12826.4,18.0,18.0,0.0,0.0,22.0,0.4316546762589928,18632.93381294964,800.0,39616.2,4591.911666666667,3325.3518987341777,8901.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,26.954140999315538
7241,168984,24,7041,-1,1,1,1,0,18.0,-2571.8388888888885,24304.3,0.0,18.0,0.0,2.0,38.0,0.4625,56053.9975,-517.7,120806.4,12442.474324324325,10597.023076923077,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,18.9596167008898
6546,31728,24,1322,1,1,2,1,0,18.0,964.3166666666665,32802.7,14.0,14.0,0.0,0.0,18.0,0.3504273504273504,31139.747863247863,600.0,56122.8,7781.153658536585,3766.1105263157892,14845.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,44.96098562628337
5740,18564,12,1547,1,1,1,0,0,4.0,10766.425,43265.7,0.0,0.0,0.0,0.0,4.0,0.6923076923076923,35538.04615384615,200.0,56498.4,8607.300000000001,8550.0,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,32.15605749486653
7008,36168,12,3014,1,1,1,1,0,6.0,1792.8499999999997,29138.1,2.0,2.0,3.0,0.0,6.0,0.4166666666666667,39063.76666666666,300.0,63738.0,9289.213333333335,5355.96,18081.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,34.091718001368925
7057,231696,36,6436,1,0,2,1,0,15.0,-86.82000000000019,39874.7,11.0,11.0,12.0,0.0,15.0,0.2698412698412698,45873.61666666666,800.0,108575.3,20382.05588235294,6483.951807228916,40377.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,22.390143737166323
7304,419880,60,6998,1,0,2,0,0,4.0,-9619.400000000001,24704.4,1.0,0.0,0.0,0.0,4.0,0.6111111111111112,59352.833333333336,200.0,104039.9,21108.227272727272,29640.85714285714,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,49.9958932238193
6185,31176,24,1299,1,1,1,1,0,5.0,4105.82,50647.1,1.0,1.0,0.0,0.0,5.0,0.5217391304347826,46304.15217391303,700.0,65769.6,10761.475,7135.509090909091,19612.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,27.83025325119781
6785,125340,60,2089,1,0,1,1,0,15.0,1233.8,19007.0,13.0,13.0,0.0,0.0,28.0,0.44881889763779526,51145.515748031496,500.0,110933.4,10958.024561403508,7628.370967741936,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,51.526351813826146
6698,247728,48,5161,1,0,1,1,0,7.0,7478.814285714286,52551.7,3.0,3.0,0.0,0.0,12.0,0.46,60054.734000000004,200.0,108390.1,14307.730434782608,10304.76,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,16.725530458590008
6063,320976,48,6687,-1,1,1,1,0,8.0,5682.775,46462.2,0.0,3.0,0.0,0.0,14.0,0.46,49482.96800000001,1000.0,130775.0,17416.526086956525,12718.491666666667,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,59.709787816563995
5429,20196,36,561,1,1,1,1,0,17.0,3852.0352941176475,65684.6,13.0,12.0,0.0,0.0,16.0,0.3541666666666667,52636.598958333336,200.0,77158.8,12967.817647058822,6051.9548387096775,23646.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,25.39356605065024
6012,258444,36,7179,1,0,1,1,0,6.0,8882.016666666666,53892.1,0.0,0.0,0.0,0.0,5.0,0.75,40688.1375,600.0,61790.4,8032.675,10625.0,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,30.187542778918548
5385,71460,36,1985,1,1,2,0,0,7.0,6994.785714285715,49663.5,3.0,3.0,0.0,0.0,7.0,0.5161290322580645,49220.980645161304,700.0,76403.1,11367.793749999999,8815.72,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,16.024640657084188
7194,68832,36,1912,1,1,1,1,0,10.0,3193.87,51540.7,6.0,6.0,0.0,0.0,10.0,0.4528301886792453,37557.05471698114,700.0,61939.6,9718.266666666666,6265.43448275862,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.215605749486656
5375,101520,12,8460,1,1,1,0,0,8.0,2041.9250000000002,16735.4,4.0,4.0,0.0,0.0,8.0,0.47368421052631576,26449.092105263157,400.0,43218.7,6132.844444444445,4683.5199999999995,12342.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,19.975359342915812
5635,77184,36,2144,1,1,1,0,0,18.0,1235.888888888889,22446.0,0.0,9.0,0.0,0.0,16.0,0.4675324675324675,50722.27012987013,200.0,142917.9,15884.205555555556,13385.420512820514,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,41.82067077344285
6817,70656,48,1472,1,1,1,1,0,8.0,870.0874999999996,22476.1,4.0,5.0,0.0,0.0,18.0,0.5471698113207547,32646.850943396228,600.0,55343.2,5128.586206896552,5260.541666666667,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,44.19164955509925
6309,110136,24,4589,1,1,1,0,0,18.0,2241.472222222222,40746.5,6.0,6.0,0.0,0.0,12.0,0.4603174603174603,50815.804761904765,400.0,140542.8,13368.28275862069,10203.929411764706,0.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,38.71321013004791
6940,228276,36,6341,1,1,2,1,0,5.0,6183.9800000000005,53707.9,0.0,1.0,0.0,0.0,5.0,0.65,41402.134999999995,500.0,60236.6,7594.046153846154,6430.657142857142,14859.0,1,4,4,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,35.304585900068446
7259,108144,36,3004,1,1,2,0,0,8.0,2627.6625000000004,21921.3,6.0,6.0,0.0,0.0,8.0,0.41818181818181815,54652.8981818182,900.0,123863.4,16822.82608695652,11406.3625,0.0,59,16,3,108871,41,29,7,2,6,62.1,8444,3.47,106,0.02117184557871242,0.8882466281310211,1.0709876543209877,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,30.72416153319644
5285,78936,12,6578,1,1,1,0,0,9.0,2633.4444444444443,24601.0,4.0,5.0,0.0,0.0,9.0,0.47058823529411764,25900.31960784314,900.0,40560.3,3975.2083333333335,2622.3703703703704,0.0,31,7,0,51313,34,12,3,1,4,59.2,8930,4.2,108,0.028296922807085925,1.0933734939759037,1.1931818181818181,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.040383299110196
6647,208320,48,4340,1,0,2,0,0,15.0,1198.2066666666665,44213.1,0.0,11.0,0.0,0.0,15.0,0.38823529411764707,43944.88941176471,200.0,82981.9,12819.854545454544,7055.0,26040.0,31,7,0,51313,34,12,3,1,4,59.2,8930,4.2,108,0.028296922807085925,1.0933734939759037,1.1931818181818181,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,26.130047912388775
6645,140400,36,3900,1,1,1,1,0,12.0,-1333.2583333333332,28271.8,0.0,5.0,0.0,0.0,13.0,0.4888888888888889,43563.619999999995,400.0,115000.2,11883.849999999999,10137.95652173913,0.0,74,17,5,323870,0,0,0,1,1,100.0,10673,5.44,100,0.056649272856393,0.9768395272069003,1.145263157894737,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,53.059548254620125
7066,215388,36,5983,-1,1,1,1,0,5.0,5932.5599999999995,30662.8,0.0,0.0,0.0,0.0,7.0,0.6666666666666666,32702.726666666666,1000.0,50757.0,6116.29,6100.0,0.0,39,18,7,119895,17,4,3,2,4,89.9,10446,9.4,90,0.03955961466282998,0.9587628865979382,1.2806539509536785,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,34.37371663244353
6223,61056,48,1272,1,1,1,0,0,11.0,2965.9363636363637,33525.3,6.0,7.0,0.0,0.0,11.0,0.359375,36039.0515625,900.0,55816.0,8584.58695652174,3998.053658536585,0.0,57,19,3,161954,21,37,20,3,8,48.0,8720,4.5,116,0.022543438260246736,0.9790828640386162,1.2064343163538873,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,37.158110882956876
6596,91584,24,3816,1,1,1,0,0,6.0,156.15000000000023,49842.9,0.0,2.0,0.0,0.0,6.0,0.45161290322580644,50765.41612903225,1000.0,83039.4,18390.371428571427,12844.1,0.0,33,20,7,133777,24,17,7,3,11,84.7,8705,7.61,116,0.036321639743752666,1.0449462365591398,1.3234782608695652,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,42.60643394934976
6888,39576,12,3298,1,1,1,0,0,17.0,1388.3,23901.1,12.0,12.0,0.0,0.0,32.0,0.4608695652173913,48944.82782608695,300.0,103467.2,9203.384905660376,7481.906451612903,0.0,32,21,7,105058,32,19,7,2,10,81.0,9272,3.22,118,0.04288107521559519,1.0380184331797233,1.1500000000000001,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,14.190280629705681
5060,252060,60,4201,-1,1,1,0,0,7.0,9885.214285714286,70096.5,5.0,5.0,0.0,0.0,7.0,0.4262295081967213,57340.50819672132,900.0,106259.6,14985.173076923076,8799.586206896553,0.0,60,22,3,110643,49,41,4,1,4,51.9,8441,4.48,115,0.0203537503502255,1.1985098456625867,1.2985507246376813,1,8,6,1204953,0,0,0,1,1,100.0,12541,0.43,167,0.08224968110789384,1.15675152024464,1.4827586206896552,28.958247775496236
5523,93888,36,2608,1,2,1,0,0,4.0,4604.825000000001,34716.3,0.0,1.0,0.0,0.0,5.0,0.631578947368421,37510.494736842105,600.0,52378.2,7084.7,7185.714285714285,15649.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,43.134839151266256
5657,4980,12,415,1,1,1,0,0,7.0,1616.0999999999997,22500.3,3.0,4.0,4.0,0.0,8.0,0.41304347826086957,30533.37173913044,800.0,41106.2,5352.515789473685,2933.2370370370368,0.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,41.94113620807666
6526,288468,36,8013,1,1,1,0,0,4.0,12060.15,48840.6,0.0,0.0,0.0,0.0,8.0,0.8235294117647058,36999.52352941177,600.0,71939.2,6845.75,15666.666666666666,0.0,63,14,3,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,63,9,2,86513,38,36,5,1,5,50.5,8288,4.52,110,0.016876076427820096,0.9346991037131881,1.1926121372031662,36.18891170431211
6687,87840,24,3660,1,1,2,0,0,3.0,7112.5,43847.8,0.0,0.0,0.0,0.0,8.0,0.8235294117647058,46318.55294117647,500.0,65847.8,7331.9857142857145,19600.0,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13.574264202600958
6027,61656,24,2569,-1,0,1,0,0,5.0,11859.1,59695.5,0.0,0.0,0.0,0.0,3.0,0.75,44763.458333333336,400.0,89256.9,13988.388888888889,22066.666666666668,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,42.12731006160164
6137,44628,12,3719,1,0,1,1,0,21.0,3787.6047619047617,80439.7,16.0,16.0,0.0,0.0,20.0,0.2945205479452055,49477.32123287671,900.0,112689.5,25106.972093023258,9460.747252747253,47710.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,52.37234770704997
5082,262980,60,4383,1,1,1,0,0,12.0,6265.1083333333345,76081.3,0.0,10.0,0.0,0.0,11.0,0.42857142857142855,41729.61607142857,900.0,78574.3,10113.641666666668,5207.6875,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,13,10,3,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,30.628336755646817
7226,197748,36,5493,1,1,2,0,0,5.0,8598.9,43294.5,0.0,0.0,0.0,0.0,4.0,0.6875,44735.43125,300.0,74413.6,12363.145454545454,18540.0,0.0,13,23,1,53921,61,22,1,1,2,41.3,8598,3.26,123,0.034773093970809146,1.17407639323732,1.1768953068592056,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,23.805612594113622
6216,141240,24,5885,1,1,1,1,0,12.0,796.6333333333332,45871.6,8.0,8.0,9.0,0.0,12.0,0.2647058823529412,57219.57450980393,1000.0,107784.1,18498.09259259259,5547.639999999999,35312.0,50,11,2,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,32.05201916495551
5900,135360,48,2820,1,1,1,1,1,12.0,4555.741666666667,54868.9,0.0,9.0,0.0,0.0,11.0,0.4155844155844156,64881.3142857143,200.0,146479.5,18854.3875,12173.821621621622,0.0,50,11,2,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,50,11,1,102609,75,33,2,3,6,52.0,8187,5.45,94,0.020797395939927295,1.0051813471502589,1.1283643892339545,20.27104722792608
7284,52788,12,4399,1,1,1,1,0,7.0,1773.0,21029.0,4.0,3.0,0.0,0.0,7.0,0.4883720930232558,22198.17906976744,1000.0,41469.1,4304.038095238096,3152.5363636363636,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,20.577686516084874
6210,87216,48,1817,-1,1,1,1,0,6.0,3581.883333333333,21691.3,2.0,2.0,0.0,0.0,12.0,0.6363636363636364,28362.248484848482,200.0,41410.0,3691.823809523809,4793.563636363636,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,30.064339493497606
5980,21396,12,1783,1,1,2,1,0,14.0,552.4285714285714,24782.0,0.0,10.0,0.0,0.0,14.0,0.4358974358974359,30812.946153846162,1000.0,46848.9,5691.8852941176465,2988.0526315789475,10699.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,26.937713894592743
6144,44376,12,3698,1,1,1,1,0,5.0,7892.9,68241.5,4.0,3.0,0.0,0.0,5.0,0.46153846153846156,53505.21538461538,800.0,124090.0,18505.683333333334,11914.9875,0.0,15,24,6,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,15,12,5,58796,22,16,7,1,5,51.9,9045,3.6,124,0.031957956323559425,1.0184281842818428,1.1501597444089458,34.21492128678987
6111,174744,24,7281,-1,1,1,0,0,5.0,-5245.219999999998,58140.9,4.0,3.0,0.0,0.0,5.0,0.5,37485.45625,1000.0,105628.0,13374.85,10260.271428571428,0.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,45.1170431211499
6650,49320,12,4110,-1,2,1,0,0,5.0,-11650.279999999999,15673.6,5.0,5.0,0.0,0.0,5.0,0.3469387755102041,46576.27755102041,900.0,126833.0,15663.035294117646,7823.666666666667,0.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,48.375085557837096
7034,19044,36,529,1,1,1,0,0,13.0,1957.0461538461536,50167.6,0.0,9.0,0.0,0.0,13.0,0.42028985507246375,43121.75507246378,600.0,64981.1,8717.206896551725,5065.785,16084.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,22.26694045174538
5897,15192,24,633,1,1,1,0,0,22.0,765.9954545454547,17351.9,18.0,17.0,18.0,0.0,21.0,0.2781065088757396,29941.905325443786,500.0,48157.1,7555.3234042553195,2768.4278688524587,14342.0,24,25,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,23.745379876796715
5877,97224,24,4051,1,1,2,0,0,17.0,1087.035294117647,19479.6,13.0,12.0,0.0,0.0,16.0,0.375,22360.536607142858,1000.0,43393.0,5482.85238095238,3011.4314285714286,10838.0,17,26,6,74062,99,15,4,2,7,61.4,8114,2.62,119,0.01594609921417191,1.177467597208375,1.1008403361344539,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,43.88227241615332
5464,95808,12,7984,1,1,1,1,0,14.0,4473.028571428571,72500.4,0.0,10.0,0.0,0.0,13.0,0.4444444444444444,59701.786666666674,900.0,122452.2,18972.2875,13774.91304347826,0.0,43,27,2,161854,73,21,6,1,6,76.3,9425,2.5,125,0.024040184363685792,0.9525091799265607,1.4534883720930232,24,13,0,122603,25,21,6,2,8,80.0,8991,2.01,128,0.043008735512181595,1.0144286263947673,1.4460431654676258,54.39561943874059
7235,154416,48,3217,1,0,1,0,0,5.0,3673.62,53402.7,0.0,4.0,0.0,0.0,6.0,0.5,46715.8,8897.0,81723.5,11408.9875,7287.142857142857,0.0,18,28,6,70699,60,13,2,1,4,65.3,8968,3.35,131,0.027015940819530685,1.0977011494252873,1.1837455830388692,18,14,5,70699,60,13,2,1,4,65.3,8968,3.35,131,0.027015940819530685,1.0977011494252873,1.1837455830388692,24.386036960985628
7121,21924,36,609,1,1,2,1,0,9.0,3721.1444444444446,49083.3,5.0,5.0,0.0,0.0,9.0,0.4666666666666667,34272.21333333333,1100.0,60432.4,7551.738095238095,4562.625,14493.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,33.223819301848046
6064,14628,12,1219,1,1,1,0,0,13.0,2670.5692307692307,34917.4,8.0,9.0,8.0,0.0,13.0,0.28431372549019607,32788.14215686275,200.0,52184.7,7799.868965517241,2620.457534246575,15487.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,45.4072553045859
7061,121896,24,5079,1,1,1,1,0,15.0,154.21333333333314,41917.2,0.0,9.0,0.0,0.0,15.0,0.41935483870967744,54422.596774193546,600.0,133454.9,16312.041025641021,10615.56170212766,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,29.472963723477072
6624,71460,12,5955,1,1,2,1,0,10.0,5282.2,53022.0,4.0,4.0,0.0,0.0,8.0,0.46511627906976744,47991.53023255814,200.0,82549.0,13133.975,8187.745454545454,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,49.158110882956876
7154,417600,60,6960,1,2,1,1,1,13.0,2097.430769230769,58638.6,0.0,1.0,0.0,0.0,13.0,0.6176470588235294,43196.74411764706,200.0,87052.1,8001.857142857143,8415.384615384615,0.0,55,15,3,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,55,15,2,157042,49,70,18,0,9,33.9,8743,2.43,111,0.024795914468740847,1.0642251981415687,1.2925531914893618,26.1492128678987
